k.Name,Sword,Shield,Buff,Description,d.DamageRate,foo0,foo1,foo2,foo3,foo4,foo5,foo6,foo7
class_867,sword_867,shield_867,buff_867,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_868,sword_868,shield_868,buff_868,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_869,sword_869,shield_869,buff_869,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_870,sword_870,shield_870,buff_870,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_871,sword_871,shield_871,buff_871,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_872,sword_872,shield_872,buff_872,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_873,sword_873,shield_873,buff_873,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_874,sword_874,shield_874,buff_874,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_875,sword_875,shield_875,buff_875,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_876,sword_876,shield_876,buff_876,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_877,sword_877,shield_877,buff_877,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_878,sword_878,shield_878,buff_878,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_879,sword_879,shield_879,buff_879,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_880,sword_880,shield_880,buff_880,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_881,sword_881,shield_881,buff_881,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_882,sword_882,shield_882,buff_882,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_883,sword_883,shield_883,buff_883,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_884,sword_884,shield_884,buff_884,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_885,sword_885,shield_885,buff_885,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_886,sword_886,shield_886,buff_886,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_887,sword_887,shield_887,buff_887,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_888,sword_888,shield_888,buff_888,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_889,sword_889,shield_889,buff_889,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_890,sword_890,shield_890,buff_890,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_891,sword_891,shield_891,buff_891,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_892,sword_892,shield_892,buff_892,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_893,sword_893,shield_893,buff_893,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_894,sword_894,shield_894,buff_894,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_895,sword_895,shield_895,buff_895,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_896,sword_896,shield_896,buff_896,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_897,sword_897,shield_897,buff_897,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_898,sword_898,shield_898,buff_898,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_899,sword_899,shield_899,buff_899,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_900,sword_900,shield_900,buff_900,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_901,sword_901,shield_901,buff_901,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_902,sword_902,shield_902,buff_902,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_903,sword_903,shield_903,buff_903,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_904,sword_904,shield_904,buff_904,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_905,sword_905,shield_905,buff_905,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_906,sword_906,shield_906,buff_906,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_907,sword_907,shield_907,buff_907,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_908,sword_908,shield_908,buff_908,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_909,sword_909,shield_909,buff_909,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_910,sword_910,shield_910,buff_910,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_911,sword_911,shield_911,buff_911,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_912,sword_912,shield_912,buff_912,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_913,sword_913,shield_913,buff_913,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_914,sword_914,shield_914,buff_914,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_915,sword_915,shield_915,buff_915,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_916,sword_916,shield_916,buff_916,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_917,sword_917,shield_917,buff_917,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_918,sword_918,shield_918,buff_918,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_919,sword_919,shield_919,buff_919,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_920,sword_920,shield_920,buff_920,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_921,sword_921,shield_921,buff_921,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_922,sword_922,shield_922,buff_922,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_923,sword_923,shield_923,buff_923,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_924,sword_924,shield_924,buff_924,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_925,sword_925,shield_925,buff_925,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_926,sword_926,shield_926,buff_926,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_927,sword_927,shield_927,buff_927,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_928,sword_928,shield_928,buff_928,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_929,sword_929,shield_929,buff_929,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_930,sword_930,shield_930,buff_930,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_931,sword_931,shield_931,buff_931,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_932,sword_932,shield_932,buff_932,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_933,sword_933,shield_933,buff_933,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_934,sword_934,shield_934,buff_934,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_935,sword_935,shield_935,buff_935,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_936,sword_936,shield_936,buff_936,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_937,sword_937,shield_937,buff_937,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_938,sword_938,shield_938,buff_938,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_939,sword_939,shield_939,buff_939,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_940,sword_940,shield_940,buff_940,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_941,sword_941,shield_941,buff_941,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_942,sword_942,shield_942,buff_942,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_943,sword_943,shield_943,buff_943,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_944,sword_944,shield_944,buff_944,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_945,sword_945,shield_945,buff_945,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_946,sword_946,shield_946,buff_946,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_947,sword_947,shield_947,buff_947,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_948,sword_948,shield_948,buff_948,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_949,sword_949,shield_949,buff_949,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_950,sword_950,shield_950,buff_950,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_951,sword_951,shield_951,buff_951,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_952,sword_952,shield_952,buff_952,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_953,sword_953,shield_953,buff_953,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_954,sword_954,shield_954,buff_954,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_955,sword_955,shield_955,buff_955,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_956,sword_956,shield_956,buff_956,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_957,sword_957,shield_957,buff_957,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_958,sword_958,shield_958,buff_958,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_959,sword_959,shield_959,buff_959,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_960,sword_960,shield_960,buff_960,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_961,sword_961,shield_961,buff_961,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_962,sword_962,shield_962,buff_962,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_963,sword_963,shield_963,buff_963,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_964,sword_964,shield_964,buff_964,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_965,sword_965,shield_965,buff_965,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_966,sword_966,shield_966,buff_966,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_967,sword_967,shield_967,buff_967,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_968,sword_968,shield_968,buff_968,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_969,sword_969,shield_969,buff_969,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_970,sword_970,shield_970,buff_970,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_971,sword_971,shield_971,buff_971,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_972,sword_972,shield_972,buff_972,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_973,sword_973,shield_973,buff_973,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_974,sword_974,shield_974,buff_974,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_975,sword_975,shield_975,buff_975,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_976,sword_976,shield_976,buff_976,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_977,sword_977,shield_977,buff_977,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_978,sword_978,shield_978,buff_978,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_979,sword_979,shield_979,buff_979,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_980,sword_980,shield_980,buff_980,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_981,sword_981,shield_981,buff_981,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_982,sword_982,shield_982,buff_982,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_983,sword_983,shield_983,buff_983,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_984,sword_984,shield_984,buff_984,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_985,sword_985,shield_985,buff_985,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_986,sword_986,shield_986,buff_986,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_987,sword_987,shield_987,buff_987,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_988,sword_988,shield_988,buff_988,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_989,sword_989,shield_989,buff_989,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_990,sword_990,shield_990,buff_990,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_991,sword_991,shield_991,buff_991,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_992,sword_992,shield_992,buff_992,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_993,sword_993,shield_993,buff_993,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_994,sword_994,shield_994,buff_994,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_995,sword_995,shield_995,buff_995,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_996,sword_996,shield_996,buff_996,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_997,sword_997,shield_997,buff_997,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_998,sword_998,shield_998,buff_998,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
class_999,sword_999,shield_999,buff_999,my class of amazeballs,1.3,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
